"id","siafi_code"
l10n_br_base.city_1504208,0483
l10n_br_base.city_1504307,0485
l10n_br_base.city_1504406,0487
l10n_br_base.city_1504422,0054
l10n_br_base.city_1504455,0589
l10n_br_base.city_1504505,0489
l10n_br_base.city_1504604,0491
l10n_br_base.city_1504703,0493
l10n_br_base.city_1504802,0495
l10n_br_base.city_1504901,0497
l10n_br_base.city_1504950,0391
l10n_br_base.city_1504976,0056
l10n_br_base.city_1505007,0499
l10n_br_base.city_1505031,0633
l10n_br_base.city_1505064,0629
l10n_br_base.city_1505106,0501
l10n_br_base.city_1505205,0503
l10n_br_base.city_1505304,0505
l10n_br_base.city_1505403,0507
l10n_br_base.city_1505437,0591
l10n_br_base.city_1505486,0593
l10n_br_base.city_1505494,0379
l10n_br_base.city_1505502,0509
l10n_br_base.city_1505536,0595
l10n_br_base.city_1505551,0387
l10n_br_base.city_1505635,0058
l10n_br_base.city_1505650,0060
l10n_br_base.city_1505700,0513
l10n_br_base.city_1505809,0515
l10n_br_base.city_1505908,0517
l10n_br_base.city_1506005,0519
l10n_br_base.city_1506104,0521
l10n_br_base.city_1506112,0062
l10n_br_base.city_1506138,0567
l10n_br_base.city_1506161,0569
l10n_br_base.city_1506187,0573
l10n_br_base.city_1506195,0597
l10n_br_base.city_1506203,0523
l10n_br_base.city_1506302,0525
l10n_br_base.city_1506351,0369
l10n_br_base.city_1506401,0527
l10n_br_base.city_1506500,0529
l10n_br_base.city_1506559,0371
l10n_br_base.city_1506583,0599
l10n_br_base.city_1506609,0531
l10n_br_base.city_1506708,0533
l10n_br_base.city_1506807,0535
l10n_br_base.city_1506906,0537
l10n_br_base.city_1507003,0539
l10n_br_base.city_1507102,0541
l10n_br_base.city_1507151,0381
l10n_br_base.city_1507201,0543
l10n_br_base.city_1507300,0545
l10n_br_base.city_1507409,0547
l10n_br_base.city_1507458,0619
l10n_br_base.city_1507466,0064
l10n_br_base.city_1507474,0393
l10n_br_base.city_1507508,0549
l10n_br_base.city_1507607,0551
l10n_br_base.city_1507706,0553
l10n_br_base.city_1507755,0066
l10n_br_base.city_1507805,0555
l10n_br_base.city_1507904,0557
l10n_br_base.city_1507953,0395
l10n_br_base.city_1507961,0373
l10n_br_base.city_1507979,0637
l10n_br_base.city_1508001,0559
l10n_br_base.city_1508035,0068
l10n_br_base.city_1508050,0635
l10n_br_base.city_1508084,0397
l10n_br_base.city_1508100,0561
l10n_br_base.city_1508126,0623
l10n_br_base.city_1508159,0399
l10n_br_base.city_1508209,0563
l10n_br_base.city_1508308,0565
l10n_br_base.city_1508357,0641
l10n_br_base.city_1508407,0571
l10n_br_base.city_2500106,1901
l10n_br_base.city_2500205,1903
l10n_br_base.city_2500304,1905
l10n_br_base.city_2500403,1907
l10n_br_base.city_2500502,1909
l10n_br_base.city_2500536,0440
l10n_br_base.city_2500577,0442
l10n_br_base.city_2500601,1911
l10n_br_base.city_2500734,0444
l10n_br_base.city_2500775,0446
l10n_br_base.city_2500809,1915
l10n_br_base.city_2500908,1917
l10n_br_base.city_2501005,1919
l10n_br_base.city_2501104,1921
l10n_br_base.city_2501153,0448
l10n_br_base.city_2501203,1923
l10n_br_base.city_2501302,1925
l10n_br_base.city_2501351,0450
l10n_br_base.city_2501401,1929
l10n_br_base.city_2501500,1931
l10n_br_base.city_2501534,0452
l10n_br_base.city_2501609,1933
l10n_br_base.city_2501575,0454
l10n_br_base.city_2501708,1935
l10n_br_base.city_2501807,1937
l10n_br_base.city_2501906,1939
l10n_br_base.city_2502003,1941
l10n_br_base.city_2502052,0456
l10n_br_base.city_2502102,1943
l10n_br_base.city_2502151,0458
l10n_br_base.city_2502201,1945
l10n_br_base.city_2502300,1947
l10n_br_base.city_2502409,1949
l10n_br_base.city_2502508,1951
l10n_br_base.city_2502706,1955
l10n_br_base.city_2502805,1957
l10n_br_base.city_2502904,1959
l10n_br_base.city_2503001,1961
l10n_br_base.city_2503100,1963
l10n_br_base.city_2503209,1965
l10n_br_base.city_2503308,1967
l10n_br_base.city_2503407,1969
l10n_br_base.city_2503506,1971
l10n_br_base.city_2503555,0460
l10n_br_base.city_2503605,1973
l10n_br_base.city_2503704,1975
l10n_br_base.city_2503753,0462
l10n_br_base.city_2503803,1977
l10n_br_base.city_2503902,1979
l10n_br_base.city_2504009,1981
l10n_br_base.city_2516409,2229
l10n_br_base.city_2504033,0464
l10n_br_base.city_2504074,0466
l10n_br_base.city_2504108,1983
l10n_br_base.city_2504157,0468
l10n_br_base.city_2504207,1985
l10n_br_base.city_2504306,1987
l10n_br_base.city_2504355,0470
l10n_br_base.city_2504405,1989
l10n_br_base.city_2504504,1991
l10n_br_base.city_2504603,1993
l10n_br_base.city_2504702,1995
l10n_br_base.city_2504801,1997
l10n_br_base.city_2504850,0472
l10n_br_base.city_2504900,1999
l10n_br_base.city_2505006,2001
l10n_br_base.city_2505105,2003
l10n_br_base.city_2505238,0474
l10n_br_base.city_2505204,2005
l10n_br_base.city_2505279,0476
l10n_br_base.city_2505303,2007
l10n_br_base.city_2505352,0478
l10n_br_base.city_2505402,2009
l10n_br_base.city_2505600,2013
l10n_br_base.city_2505709,2015
l10n_br_base.city_2505808,2017
l10n_br_base.city_2505907,2019
l10n_br_base.city_2506004,2021
l10n_br_base.city_2506103,2023
l10n_br_base.city_2506202,2025
l10n_br_base.city_2506251,0480
l10n_br_base.city_2506301,2027
l10n_br_base.city_2506400,2029
l10n_br_base.city_2506509,2031
l10n_br_base.city_2506608,2033
l10n_br_base.city_2502607,1953
l10n_br_base.city_2506707,2035
l10n_br_base.city_2506806,2037
l10n_br_base.city_2506905,2039
l10n_br_base.city_2507002,2041
l10n_br_base.city_2507101,2043
l10n_br_base.city_2507200,2045
l10n_br_base.city_2507309,2047
l10n_br_base.city_2507408,2049
l10n_br_base.city_2507507,2051
l10n_br_base.city_2507606,2053
l10n_br_base.city_2507705,2055
l10n_br_base.city_2507804,2057
l10n_br_base.city_2507903,2059
l10n_br_base.city_2508000,2061
l10n_br_base.city_2508109,2063
l10n_br_base.city_2508208,2065
l10n_br_base.city_2508307,2067
l10n_br_base.city_2508406,2069
l10n_br_base.city_2508505,2071
l10n_br_base.city_2508554,0482
l10n_br_base.city_2508604,2073
l10n_br_base.city_2508703,2075
l10n_br_base.city_2508802,2077
l10n_br_base.city_2508901,2079
l10n_br_base.city_2509008,2081
l10n_br_base.city_2509057,0484
l10n_br_base.city_2509107,2083
l10n_br_base.city_2509156,0486
l10n_br_base.city_2509206,2085
l10n_br_base.city_2509305,2087
l10n_br_base.city_2509339,0488
l10n_br_base.city_2509370,0490
l10n_br_base.city_2509396,0492
l10n_br_base.city_2509404,2089
l10n_br_base.city_2509503,2091
l10n_br_base.city_2509602,2093
l10n_br_base.city_2509701,2095
l10n_br_base.city_2509800,2097
l10n_br_base.city_2509909,2099
l10n_br_base.city_2510006,2101
l10n_br_base.city_2510105,2103
l10n_br_base.city_2510204,2105
l10n_br_base.city_2510303,2107
l10n_br_base.city_2510402,2109
l10n_br_base.city_2510501,2111
l10n_br_base.city_2510600,2113
l10n_br_base.city_2510659,0494
l10n_br_base.city_2510709,2115
l10n_br_base.city_2510808,2117
l10n_br_base.city_2510907,2119
l10n_br_base.city_2511004,2121
l10n_br_base.city_2511103,2123
l10n_br_base.city_2511202,2125
l10n_br_base.city_2512721,0500
l10n_br_base.city_2511301,2127
l10n_br_base.city_2511400,2129
l10n_br_base.city_2511509,2131
l10n_br_base.city_2511608,2133
l10n_br_base.city_2511707,2135
l10n_br_base.city_2511806,2137
l10n_br_base.city_2511905,2139
l10n_br_base.city_2512002,2141
l10n_br_base.city_2512036,0496
l10n_br_base.city_2512077,0498
l10n_br_base.city_2512101,2143
l10n_br_base.city_2512200,2145
l10n_br_base.city_2512309,2147
l10n_br_base.city_2512408,2149
l10n_br_base.city_2512507,2151
l10n_br_base.city_2512606,2153
l10n_br_base.city_2512705,2155
l10n_br_base.city_2512747,0502
l10n_br_base.city_2512754,0504
l10n_br_base.city_2512762,0506
l10n_br_base.city_2512788,0508
l10n_br_base.city_2512804,2157
l10n_br_base.city_2512903,2159
l10n_br_base.city_2513000,2161
l10n_br_base.city_2513109,2163
l10n_br_base.city_2513158,0510
l10n_br_base.city_2513208,2165
l10n_br_base.city_2513307,2167
l10n_br_base.city_2513356,0512
l10n_br_base.city_2513406,2169
l10n_br_base.city_2513703,2175
l10n_br_base.city_2513802,2177
l10n_br_base.city_2513505,2171
l10n_br_base.city_2513604,2173
l10n_br_base.city_2513653,0514
l10n_br_base.city_2513851,0516
l10n_br_base.city_2513901,2179
l10n_br_base.city_2513968,0522
l10n_br_base.city_2513943,0520
l10n_br_base.city_2513984,0524
l10n_br_base.city_2514008,2181
l10n_br_base.city_2500700,1913
l10n_br_base.city_2514107,2183
l10n_br_base.city_2514206,2185
l10n_br_base.city_2514305,2187
l10n_br_base.city_2514404,2189
l10n_br_base.city_2514503,2191
l10n_br_base.city_2514552,0528
l10n_br_base.city_2514602,2193
l10n_br_base.city_2514651,0530
l10n_br_base.city_2514701,2195
l10n_br_base.city_2514800,2197
l10n_br_base.city_2514453,0526
l10n_br_base.city_2514909,2199
l10n_br_base.city_2515005,2201
l10n_br_base.city_2515104,2203
l10n_br_base.city_2515203,2205
l10n_br_base.city_2515302,2207
l10n_br_base.city_2515401,2209
l10n_br_base.city_2515500,2211
l10n_br_base.city_2515609,2213
l10n_br_base.city_2515708,2215
l10n_br_base.city_2515807,2217
l10n_br_base.city_2515906,2219
l10n_br_base.city_2515930,0532
l10n_br_base.city_2515971,0534
l10n_br_base.city_2516003,2221
l10n_br_base.city_2516102,2223
l10n_br_base.city_2516151,0536
l10n_br_base.city_2516201,2225
l10n_br_base.city_2516300,2227
l10n_br_base.city_2516508,2231
l10n_br_base.city_2516607,2233
l10n_br_base.city_2516706,2235
l10n_br_base.city_2516755,0538
l10n_br_base.city_2516805,2237
l10n_br_base.city_2516904,2239
l10n_br_base.city_2517001,2241
l10n_br_base.city_2517100,2243
l10n_br_base.city_2517209,0540
l10n_br_base.city_2505501,2011
l10n_br_base.city_2517407,0542
l10n_br_base.city_2600054,2631
l10n_br_base.city_2600104,2301
l10n_br_base.city_2600203,2303
l10n_br_base.city_2600302,2305
l10n_br_base.city_2600401,2307
l10n_br_base.city_2600500,2309
l10n_br_base.city_2600609,2311
l10n_br_base.city_2600708,2313
l10n_br_base.city_2600807,2315
l10n_br_base.city_2600906,2317
l10n_br_base.city_2601003,2319
l10n_br_base.city_2601052,0544
l10n_br_base.city_2601102,2321
l10n_br_base.city_2601201,2323
l10n_br_base.city_2601300,2325
l10n_br_base.city_2601409,2327
l10n_br_base.city_2601508,2329
l10n_br_base.city_2601607,2331
l10n_br_base.city_2601706,2333
l10n_br_base.city_2601805,2335
l10n_br_base.city_2601904,2337
l10n_br_base.city_2602001,2339
l10n_br_base.city_2602100,2341
l10n_br_base.city_2602209,2343
l10n_br_base.city_2602308,2345
l10n_br_base.city_2602407,2347
l10n_br_base.city_2602506,2349
l10n_br_base.city_2602605,2351
l10n_br_base.city_2602704,2353
l10n_br_base.city_2602803,2355
l10n_br_base.city_2602902,2357
l10n_br_base.city_2603009,2359
l10n_br_base.city_2603108,2361
l10n_br_base.city_2603207,2363
l10n_br_base.city_2603306,2365
l10n_br_base.city_2603405,2367
l10n_br_base.city_2603454,2629
l10n_br_base.city_2603504,2369
l10n_br_base.city_2603603,2371
l10n_br_base.city_2603702,2373
l10n_br_base.city_2603801,2375
l10n_br_base.city_2603900,2377
l10n_br_base.city_2604007,2379
l10n_br_base.city_2604106,2381
l10n_br_base.city_2604155,0546
l10n_br_base.city_2604205,2383
l10n_br_base.city_2604304,2385
l10n_br_base.city_2604403,2387
l10n_br_base.city_2604502,2389
l10n_br_base.city_2604601,2391
l10n_br_base.city_2604700,2393
l10n_br_base.city_2604809,2395
l10n_br_base.city_2604908,2397
l10n_br_base.city_2605004,2399
l10n_br_base.city_2605103,2401
l10n_br_base.city_2605152,2299
l10n_br_base.city_2605202,2403
l10n_br_base.city_2605301,2405
l10n_br_base.city_2605400,2407
l10n_br_base.city_2605509,2409
l10n_br_base.city_2605608,2411
l10n_br_base.city_2605707,2413
l10n_br_base.city_2605806,2415
l10n_br_base.city_2605905,2417
l10n_br_base.city_2606002,2419
l10n_br_base.city_2606101,2421
l10n_br_base.city_2606200,2423
l10n_br_base.city_2606309,2425
l10n_br_base.city_2606408,2427
l10n_br_base.city_2606507,2429
l10n_br_base.city_2606606,2431
l10n_br_base.city_2606705,2433
l10n_br_base.city_2606804,2435
l10n_br_base.city_2606903,2437
l10n_br_base.city_2607604,2451
l10n_br_base.city_2607000,2439
l10n_br_base.city_2607109,2441
l10n_br_base.city_2607208,2443
l10n_br_base.city_2607307,2445
l10n_br_base.city_2607406,2447
l10n_br_base.city_2607505,2449
l10n_br_base.city_2607653,2597
l10n_br_base.city_2607703,2453
l10n_br_base.city_2607752,2633
l10n_br_base.city_2607802,2455
l10n_br_base.city_2607901,2457
l10n_br_base.city_2607950,0548
l10n_br_base.city_2608008,2459
l10n_br_base.city_2608057,0550
l10n_br_base.city_2608107,2461
l10n_br_base.city_2608206,2463
l10n_br_base.city_2608255,2295
l10n_br_base.city_2608305,2465
l10n_br_base.city_2608404,2467
l10n_br_base.city_2608453,2289
l10n_br_base.city_2608503,2469
l10n_br_base.city_2608602,2471
l10n_br_base.city_2608701,2473
l10n_br_base.city_2608750,0552
l10n_br_base.city_2608800,2475
l10n_br_base.city_2608909,2477
l10n_br_base.city_2609006,2479
l10n_br_base.city_2609105,2481
l10n_br_base.city_2609154,0554
l10n_br_base.city_2609204,2483
l10n_br_base.city_2609303,2485
l10n_br_base.city_2614303,2585
l10n_br_base.city_2609402,2487
l10n_br_base.city_2609501,2489
l10n_br_base.city_2609600,2491
l10n_br_base.city_2609709,2493
l10n_br_base.city_2609808,2495
l10n_br_base.city_2609907,2497
l10n_br_base.city_2610004,2499
l10n_br_base.city_2610103,2501
l10n_br_base.city_2610202,2503
l10n_br_base.city_2610301,2505
l10n_br_base.city_2610400,2507
l10n_br_base.city_2610509,2509
l10n_br_base.city_2610608,2511
l10n_br_base.city_2610707,2513
l10n_br_base.city_2610806,2515
l10n_br_base.city_2610905,2517
l10n_br_base.city_2611002,2519
l10n_br_base.city_2611101,2521
l10n_br_base.city_2611200,2523
l10n_br_base.city_2611309,2525
l10n_br_base.city_2611408,2527
l10n_br_base.city_2611507,2529
l10n_br_base.city_2611533,2637
l10n_br_base.city_2611606,2531
l10n_br_base.city_2611705,2533
l10n_br_base.city_2611804,2535
l10n_br_base.city_2611903,2537
l10n_br_base.city_2612000,2539
l10n_br_base.city_2612109,2541
l10n_br_base.city_2612208,2543
l10n_br_base.city_2612307,2545
l10n_br_base.city_2612406,2547
l10n_br_base.city_2612455,2297
l10n_br_base.city_2612471,2639
l10n_br_base.city_2612505,2549
l10n_br_base.city_2612554,0556
l10n_br_base.city_2612604,2551
l10n_br_base.city_2612703,2553
l10n_br_base.city_2612802,2555
l10n_br_base.city_2612901,2557
l10n_br_base.city_2613008,2559
l10n_br_base.city_2613107,2561
l10n_br_base.city_2613206,2563
l10n_br_base.city_2613305,2565
l10n_br_base.city_2613404,2567
l10n_br_base.city_2613503,2569
l10n_br_base.city_2613602,2571
l10n_br_base.city_2613701,2573
l10n_br_base.city_2613800,2575
l10n_br_base.city_2613909,2577
l10n_br_base.city_2614006,2579
l10n_br_base.city_2614105,2581
l10n_br_base.city_2614204,2583
l10n_br_base.city_2614402,2587
l10n_br_base.city_2614501,2589
l10n_br_base.city_2614600,2591
l10n_br_base.city_2614709,2593
l10n_br_base.city_2614808,2595
l10n_br_base.city_2614857,0558
l10n_br_base.city_2615003,2599
l10n_br_base.city_2615102,2601
l10n_br_base.city_2615201,2603
l10n_br_base.city_2615300,2605
l10n_br_base.city_2615409,2607
l10n_br_base.city_2615508,2609
l10n_br_base.city_2615607,2611
l10n_br_base.city_2615706,2613
l10n_br_base.city_2615805,2615
l10n_br_base.city_2615904,2617
l10n_br_base.city_2616001,2619
l10n_br_base.city_2616100,2621
l10n_br_base.city_2616183,2291
l10n_br_base.city_2616209,2623
l10n_br_base.city_2616308,2625
l10n_br_base.city_2616407,2627
l10n_br_base.city_2616506,2293
l10n_br_base.city_2200053,0266
l10n_br_base.city_2200103,1001
l10n_br_base.city_2200202,1003
l10n_br_base.city_2200251,9767
l10n_br_base.city_2200277,2269
l10n_br_base.city_2200301,1005
l10n_br_base.city_2200400,1007
l10n_br_base.city_2200459,0268
l10n_br_base.city_2200509,1009
l10n_br_base.city_2200608,1011
l10n_br_base.city_2200707,1013
l10n_br_base.city_2200806,1015
l10n_br_base.city_2200905,1017
l10n_br_base.city_2200954,1188
l10n_br_base.city_2201002,1019
l10n_br_base.city_2201051,0270
l10n_br_base.city_2201101,1021
l10n_br_base.city_2201150,2245
l10n_br_base.city_2201176,0272
l10n_br_base.city_2201200,1023
l10n_br_base.city_2201309,1025
l10n_br_base.city_2201408,1027
l10n_br_base.city_2201507,1029
l10n_br_base.city_2201556,0274
l10n_br_base.city_2201572,0276
l10n_br_base.city_2201606,1031
l10n_br_base.city_2201705,1033
l10n_br_base.city_2201739,0278
l10n_br_base.city_2201770,0280
l10n_br_base.city_2201804,1035
l10n_br_base.city_2201903,1037
l10n_br_base.city_2201919,2287
l10n_br_base.city_2201929,2251
l10n_br_base.city_2201945,0282
l10n_br_base.city_2201960,2283
l10n_br_base.city_2201988,0284
l10n_br_base.city_2202000,1039
l10n_br_base.city_2202026,1297
l10n_br_base.city_2202059,1299
l10n_br_base.city_2202075,0286
l10n_br_base.city_2202083,0288
l10n_br_base.city_2202091,2271
l10n_br_base.city_2202109,1041
l10n_br_base.city_2202117,0290
l10n_br_base.city_2202133,0292
l10n_br_base.city_2202174,0294
l10n_br_base.city_2202208,1043
l10n_br_base.city_2202251,2247
l10n_br_base.city_2202307,1045
l10n_br_base.city_2202406,1047
l10n_br_base.city_2202455,0296
l10n_br_base.city_2202505,1049
l10n_br_base.city_2202539,0298
l10n_br_base.city_2202554,0300
l10n_br_base.city_2202604,1051
l10n_br_base.city_2202653,0302
l10n_br_base.city_2202703,1053
l10n_br_base.city_2202711,0304
l10n_br_base.city_2202729,0306
l10n_br_base.city_2202737,0995
l10n_br_base.city_2202752,2249
l10n_br_base.city_2202778,2253
l10n_br_base.city_2202802,1055
l10n_br_base.city_2202851,2255
l10n_br_base.city_2202901,1057
l10n_br_base.city_2203008,1059
l10n_br_base.city_2203107,1061
l10n_br_base.city_2203206,1063
l10n_br_base.city_2203230,0308
l10n_br_base.city_2203271,0312
l10n_br_base.city_2203255,0310
l10n_br_base.city_2203305,1065
l10n_br_base.city_2203354,1229
l10n_br_base.city_2203404,1067
l10n_br_base.city_2203453,1289
l10n_br_base.city_2203420,1141
l10n_br_base.city_2203503,1069
l10n_br_base.city_2203602,1071
l10n_br_base.city_2203701,1073
l10n_br_base.city_2203750,2257
l10n_br_base.city_2203800,1075
l10n_br_base.city_2203859,0314
l10n_br_base.city_2203909,1077
l10n_br_base.city_2204006,1079
l10n_br_base.city_2204105,1081
l10n_br_base.city_2204154,0316
l10n_br_base.city_2204204,1083
l10n_br_base.city_2204303,1085
l10n_br_base.city_2204352,0318
l10n_br_base.city_2204402,1087
l10n_br_base.city_2204501,1089
l10n_br_base.city_2204550,0320
l10n_br_base.city_2204600,1091
l10n_br_base.city_2204659,0322
l10n_br_base.city_2204709,1093
l10n_br_base.city_2204808,1095
l10n_br_base.city_2204907,1097
l10n_br_base.city_2205003,1099
l10n_br_base.city_2205102,1101
l10n_br_base.city_2205151,2273
l10n_br_base.city_2205201,1103
l10n_br_base.city_2205250,0997
l10n_br_base.city_2205276,0324
l10n_br_base.city_2205300,1105
l10n_br_base.city_2205359,0326
l10n_br_base.city_2205409,1107
l10n_br_base.city_2205458,0328
l10n_br_base.city_2205508,1109
l10n_br_base.city_2205516,0330
l10n_br_base.city_2205524,0332
l10n_br_base.city_2205532,0334
l10n_br_base.city_2205557,0999
l10n_br_base.city_2205573,0338
l10n_br_base.city_2205565,2259
l10n_br_base.city_2205581,0340
l10n_br_base.city_2205599,0342
l10n_br_base.city_2205540,0336
l10n_br_base.city_2205607,1111
l10n_br_base.city_2205706,1113
l10n_br_base.city_2205805,1115
l10n_br_base.city_2205854,0344
l10n_br_base.city_2205904,1117
l10n_br_base.city_2205953,2275
l10n_br_base.city_2206001,1119
l10n_br_base.city_2206050,0346
l10n_br_base.city_2206100,1121
l10n_br_base.city_2206209,1123
l10n_br_base.city_2206308,1125
l10n_br_base.city_2206357,0348
l10n_br_base.city_2206407,1127
l10n_br_base.city_2206506,1129
l10n_br_base.city_2206605,1131
l10n_br_base.city_2206654,0350
l10n_br_base.city_2206670,0352
l10n_br_base.city_2206696,0354
l10n_br_base.city_2206704,1133
l10n_br_base.city_2206753,0356
l10n_br_base.city_2206803,1135
l10n_br_base.city_2207959,0370
l10n_br_base.city_2206902,1137
l10n_br_base.city_2206951,0358
l10n_br_base.city_2207009,1139
l10n_br_base.city_2207108,0360
l10n_br_base.city_2207207,1143
l10n_br_base.city_2207306,1145
l10n_br_base.city_2207355,0362
l10n_br_base.city_2207405,1147
l10n_br_base.city_2207504,1149
l10n_br_base.city_2207553,0364
l10n_br_base.city_2207603,1151
l10n_br_base.city_2207702,1153
l10n_br_base.city_2207751,1293
l10n_br_base.city_2207777,2277
l10n_br_base.city_2207793,1104
l10n_br_base.city_2207801,1155
l10n_br_base.city_2207850,0366
l10n_br_base.city_2207900,1157
l10n_br_base.city_2207934,0368
l10n_br_base.city_2208007,1159
l10n_br_base.city_2208106,1161
l10n_br_base.city_2208205,1163
l10n_br_base.city_2208304,1165
l10n_br_base.city_2208403,1167
l10n_br_base.city_2208502,1169
l10n_br_base.city_2208551,0372
l10n_br_base.city_2208601,1171
l10n_br_base.city_2208650,2279
l10n_br_base.city_2208700,1173
l10n_br_base.city_2208809,1175
l10n_br_base.city_2208858,0374
l10n_br_base.city_2208874,0376
l10n_br_base.city_2208908,1177
l10n_br_base.city_2209005,1179
l10n_br_base.city_2209104,1181
l10n_br_base.city_2209153,1295
l10n_br_base.city_2209203,1183
l10n_br_base.city_2209302,1185
l10n_br_base.city_2209377,2261
l10n_br_base.city_2209351,2281
l10n_br_base.city_2209401,1187
l10n_br_base.city_2209450,0378
l10n_br_base.city_2209500,1189
l10n_br_base.city_2209559,2263
l10n_br_base.city_2209609,1191
l10n_br_base.city_2209658,0380
l10n_br_base.city_2209708,1193
l10n_br_base.city_2209757,0382
l10n_br_base.city_2209807,1195
l10n_br_base.city_2209856,1291
l10n_br_base.city_2209872,0384
l10n_br_base.city_2209906,1197
l10n_br_base.city_2209955,0386
l10n_br_base.city_2209971,0388
l10n_br_base.city_2210003,1199
l10n_br_base.city_2210052,2285
l10n_br_base.city_2210102,1201
l10n_br_base.city_2210201,1203
l10n_br_base.city_2210300,1205
l10n_br_base.city_2210359,2265
l10n_br_base.city_2210375,0390
l10n_br_base.city_2210383,0392
l10n_br_base.city_2210391,0394
l10n_br_base.city_2210409,1207
l10n_br_base.city_2210508,1209
l10n_br_base.city_2210607,1211
l10n_br_base.city_2210623,0396
l10n_br_base.city_2210631,0398
l10n_br_base.city_2210656,1379
l10n_br_base.city_2210706,1213
l10n_br_base.city_2210805,1215
l10n_br_base.city_2210904,1217
l10n_br_base.city_2210938,0400
l10n_br_base.city_2210953,0402
l10n_br_base.city_2210979,0404
l10n_br_base.city_2211001,1219
l10n_br_base.city_2211100,1221
l10n_br_base.city_2211209,1223
l10n_br_base.city_2211308,1225
l10n_br_base.city_2211357,2267
l10n_br_base.city_2211407,1227
l10n_br_base.city_2211506,0406
l10n_br_base.city_2211605,0408
l10n_br_base.city_2211704,0410
l10n_br_base.city_4100103,7401
l10n_br_base.city_4100202,7403
l10n_br_base.city_4100301,7405
l10n_br_base.city_4100400,7407
l10n_br_base.city_4100459,8455
l10n_br_base.city_4100608,7409
l10n_br_base.city_4100707,7411
l10n_br_base.city_4100509,7951
l10n_br_base.city_4100806,7413
l10n_br_base.city_4100905,7415
l10n_br_base.city_4101002,7417
l10n_br_base.city_4101051,5463
l10n_br_base.city_4101101,7419
l10n_br_base.city_4101150,5509
l10n_br_base.city_4101200,7421
l10n_br_base.city_4101309,7423
l10n_br_base.city_4101408,7425
l10n_br_base.city_4101507,7427
l10n_br_base.city_4101606,7429
l10n_br_base.city_4101655,0830
l10n_br_base.city_4101705,7431
l10n_br_base.city_4101804,7435
l10n_br_base.city_4101853,0832
l10n_br_base.city_4101903,7437
l10n_br_base.city_4102000,7953
l10n_br_base.city_4102109,7439
l10n_br_base.city_4102208,7441
l10n_br_base.city_4102307,7443
l10n_br_base.city_4102406,7445
l10n_br_base.city_4102505,7447
l10n_br_base.city_4102703,7451
l10n_br_base.city_4102604,7449
l10n_br_base.city_4102802,7453
l10n_br_base.city_4102901,7455
l10n_br_base.city_4103008,7457
l10n_br_base.city_4103024,5471
l10n_br_base.city_4103040,0836
l10n_br_base.city_4103057,7981
l10n_br_base.city_4103107,7459
l10n_br_base.city_4103156,0838
l10n_br_base.city_4103206,7461
l10n_br_base.city_4103222,9979
l10n_br_base.city_4103305,7463
l10n_br_base.city_4103354,7983
l10n_br_base.city_4103370,5521
l10n_br_base.city_4103404,7465
l10n_br_base.city_4103453,7985
l10n_br_base.city_4103479,5491
l10n_br_base.city_4103503,7467
l10n_br_base.city_4103602,7469
l10n_br_base.city_4103701,7471
l10n_br_base.city_4103800,7473
l10n_br_base.city_4103909,7475
l10n_br_base.city_4103958,0840
l10n_br_base.city_4104006,7477
l10n_br_base.city_4104055,8475
l10n_br_base.city_4104105,7479
l10n_br_base.city_4104204,7481
l10n_br_base.city_4104253,0842
l10n_br_base.city_4104303,7483
l10n_br_base.city_4104402,7485
l10n_br_base.city_4104428,5499
l10n_br_base.city_4104451,8451
l10n_br_base.city_4104501,7487
l10n_br_base.city_4104600,7489
l10n_br_base.city_4104659,0844
l10n_br_base.city_4104709,7491
l10n_br_base.city_4104808,7493
l10n_br_base.city_4104907,7495
l10n_br_base.city_4105003,7497
l10n_br_base.city_4105102,7499
l10n_br_base.city_4105201,7501
l10n_br_base.city_4105300,7957
l10n_br_base.city_4105409,7503
l10n_br_base.city_4105508,7505
l10n_br_base.city_4105607,7507
l10n_br_base.city_4105706,7509
l10n_br_base.city_4105805,7513
l10n_br_base.city_4105904,7515
l10n_br_base.city_4106001,7517
l10n_br_base.city_4106100,7519
l10n_br_base.city_4106209,7521
l10n_br_base.city_4106308,7523
l10n_br_base.city_4106407,7525
l10n_br_base.city_4106456,0846
l10n_br_base.city_4106506,7527
l10n_br_base.city_4106555,8479
l10n_br_base.city_4106803,7533
l10n_br_base.city_4106571,5473
l10n_br_base.city_4106605,7529
l10n_br_base.city_4106704,7531
l10n_br_base.city_4106852,0848
l10n_br_base.city_4106902,7535
l10n_br_base.city_4107009,7537
l10n_br_base.city_4107108,7539
l10n_br_base.city_4107124,5465
l10n_br_base.city_4107157,9915
l10n_br_base.city_4107207,7541
l10n_br_base.city_4107256,8465
l10n_br_base.city_4107306,7543
l10n_br_base.city_4128633,5449
l10n_br_base.city_4107405,7545
l10n_br_base.city_4107504,7547
l10n_br_base.city_4107538,5529
l10n_br_base.city_4107520,0850
l10n_br_base.city_4107546,0852
l10n_br_base.city_4107553,5511
l10n_br_base.city_4107603,7549
l10n_br_base.city_4107652,9983
l10n_br_base.city_4107702,7551
l10n_br_base.city_4107736,0854
l10n_br_base.city_4107751,8457
l10n_br_base.city_4107850,5475
l10n_br_base.city_4107801,7553
l10n_br_base.city_4107900,7555
l10n_br_base.city_4108007,7557
l10n_br_base.city_4108106,7559
